transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2025-03-20 09:00:00,subway,ST19,Station_21,QUEENS,metrocard,Full Fare,556,26,40.713821817902414,-73.82994804566223
2025-03-8 09:00:00,bus,ST33,Station_1,QUEENS,metrocard,Student,2664,186,40.84006877808202,-73.70096696282161
2025-03-1 09:00:00,tram,ST54,Station_61,QUEENS,metrocard,Senior,2141,24,40.79394020819984,-73.97816985348457
2025-03-19 09:00:00,bus,ST50,Station_95,QUEENS,omny,Senior,1269,124,40.76810159041774,-74.02483856448063
2025-03-16 09:00:00,tram,ST38,Station_41,QUEENS,omny,Student,4942,180,40.57153642740312,-73.73923355686485
2025-03-6 09:00:00,bus,ST16,Station_52,QUEENS,omny,Full Fare,3912,63,40.88465250265012,-74.02420394164015
2025-03-24 09:00:00,subway,ST12,Station_41,QUEENS,omny,Senior,4572,49,40.64915060368087,-74.0417729960667
2025-03-18 09:00:00,bus,ST29,Station_39,QUEENS,omny,Full Fare,1140,55,40.6302324530076,-73.70656108010449
2025-03-14 09:00:00,tram,ST23,Station_94,QUEENS,metrocard,Full Fare,1689,137,40.68000969581112,-73.96692392812292
2025-03-2 09:00:00,tram,ST61,Station_86,QUEENS,metrocard,Full Fare,3898,117,40.580061684499746,-73.972164229496
2025-03-2 09:00:00,bus,ST86,Station_43,QUEENS,omny,Senior,1828,11,40.78653013739041,-73.83224583053206
2025-03-9 09:00:00,tram,ST7,Station_87,QUEENS,metrocard,Senior,4737,72,40.76848862253853,-74.08742161797642
2025-03-21 09:00:00,bus,ST10,Station_16,QUEENS,omny,Senior,3248,31,40.724542329675735,-73.74686540372878
2025-03-11 09:00:00,bus,ST36,Station_26,QUEENS,metrocard,Senior,3524,156,40.61663525126446,-73.99324028476049
2025-03-8 09:00:00,tram,ST67,Station_71,QUEENS,metrocard,Senior,1138,194,40.53746298104299,-73.79276424863254
2025-03-11 09:00:00,tram,ST60,Station_40,QUEENS,omny,Full Fare,429,120,40.55660848097998,-73.74701192202275
2025-03-11 09:00:00,tram,ST97,Station_41,QUEENS,omny,Senior,1488,89,40.859024877381266,-73.9941401980005
2025-03-13 09:00:00,subway,ST5,Station_78,QUEENS,omny,Senior,881,103,40.51966433166202,-74.08757724958593
2025-03-15 09:00:00,bus,ST4,Station_94,QUEENS,omny,Senior,4418,8,40.513370613237285,-73.95329916942963
2025-03-14 09:00:00,bus,ST74,Station_95,QUEENS,omny,Senior,1150,69,40.868923110193435,-73.92964273798532
2025-03-13 09:00:00,tram,ST50,Station_19,QUEENS,omny,Student,4051,193,40.55588822679158,-74.06154965930713
2025-03-11 09:00:00,subway,ST55,Station_51,QUEENS,omny,Student,1260,89,40.63662785317771,-73.75015768219873
2025-03-21 09:00:00,subway,ST90,Station_59,QUEENS,omny,Student,123,111,40.76967904914597,-74.04661244828715
2025-03-24 09:00:00,tram,ST32,Station_50,QUEENS,omny,Student,4988,115,40.796655127447046,-73.97894386374527
2025-03-1 09:00:00,subway,ST76,Station_9,QUEENS,metrocard,Full Fare,1378,37,40.59888242949555,-73.80064990022873
2025-03-22 09:00:00,subway,ST61,Station_18,QUEENS,metrocard,Student,691,14,40.53237988080894,-73.8691313493504
2025-03-11 09:00:00,subway,ST57,Station_71,QUEENS,omny,Student,3612,12,40.787609128173436,-73.89844448128349
2025-03-22 09:00:00,subway,ST29,Station_48,QUEENS,omny,Student,3674,100,40.82132182940721,-73.7410806017001
2025-03-13 09:00:00,bus,ST66,Station_70,QUEENS,metrocard,Full Fare,2831,59,40.614726298882815,-73.98254704329605
2025-03-23 09:00:00,tram,ST46,Station_86,QUEENS,omny,Full Fare,4728,0,40.65678709610979,-73.99455782407725
2025-03-1 09:00:00,bus,ST3,Station_91,QUEENS,metrocard,Full Fare,169,197,40.56581014895713,-74.00656782631106
2025-03-1 09:00:00,tram,ST24,Station_69,QUEENS,omny,Student,2992,174,40.54612043613562,-74.05720349553015
2025-03-18 09:00:00,tram,ST99,Station_26,QUEENS,omny,Senior,4180,114,40.541357974652016,-73.92739675206094
2025-03-24 09:00:00,tram,ST59,Station_2,QUEENS,omny,Senior,4640,106,40.75241367028482,-73.71870512848751
2025-03-2 09:00:00,tram,ST71,Station_54,QUEENS,omny,Senior,1985,75,40.877637914372144,-73.96562153864842
2025-03-25 09:00:00,subway,ST48,Station_32,QUEENS,metrocard,Student,1289,190,40.764751355217875,-74.01701222477645
2025-03-22 09:00:00,bus,ST64,Station_17,QUEENS,metrocard,Student,3788,61,40.594627170084436,-73.80800271014202
2025-03-11 09:00:00,bus,ST56,Station_77,QUEENS,metrocard,Senior,4121,143,40.5133292797758,-73.73488504584539
2025-03-9 09:00:00,bus,ST42,Station_7,QUEENS,omny,Senior,3406,164,40.66844756177363,-73.93579088625943
2025-03-13 09:00:00,subway,ST95,Station_80,QUEENS,metrocard,Full Fare,1819,171,40.66090990697257,-73.95014031239407
2025-03-12 09:00:00,bus,ST18,Station_68,QUEENS,omny,Full Fare,234,113,40.835683181215785,-74.08720221594227
2025-03-9 09:00:00,tram,ST17,Station_66,QUEENS,omny,Student,2515,179,40.58970936729676,-73.94454708384046
2025-03-6 09:00:00,bus,ST26,Station_11,QUEENS,metrocard,Full Fare,4923,91,40.7256779167195,-73.90233695857928
2025-03-3 09:00:00,tram,ST18,Station_62,QUEENS,metrocard,Full Fare,4954,162,40.676613604151555,-73.90375456964072
2025-03-7 09:00:00,subway,ST9,Station_76,QUEENS,omny,Full Fare,3991,162,40.730808160676226,-74.01154095595572
2025-03-23 09:00:00,tram,ST77,Station_44,QUEENS,omny,Senior,1984,87,40.61692121862193,-73.7755651015199
2025-03-15 09:00:00,tram,ST56,Station_38,QUEENS,omny,Senior,1650,0,40.7718903184007,-73.85638842211723
2025-03-9 09:00:00,subway,ST26,Station_87,QUEENS,omny,Senior,2496,101,40.75913481544329,-73.81517120310083
2025-03-22 09:00:00,tram,ST51,Station_81,QUEENS,metrocard,Senior,2788,113,40.845396580185124,-73.79099096329499
2025-03-1 09:00:00,bus,ST69,Station_87,QUEENS,omny,Senior,1001,160,40.548755684832145,-73.89609717323965
2025-03-6 09:00:00,tram,ST80,Station_24,QUEENS,omny,Student,3865,104,40.58381384958005,-74.04195777064142
2025-03-24 09:00:00,subway,ST30,Station_44,QUEENS,metrocard,Student,1526,156,40.6382921008772,-74.0314406750701
2025-03-26 09:00:00,tram,ST38,Station_3,QUEENS,metrocard,Senior,307,193,40.85197182545535,-73.70010349109677
2025-03-11 09:00:00,bus,ST62,Station_71,QUEENS,metrocard,Full Fare,855,166,40.68738449483483,-73.86067756972159
2025-03-5 09:00:00,tram,ST93,Station_30,QUEENS,omny,Student,1789,36,40.893060964597424,-73.84518097859855
2025-03-3 09:00:00,tram,ST43,Station_7,QUEENS,omny,Full Fare,2012,72,40.80298762028924,-73.80731789091074
2025-03-15 09:00:00,bus,ST69,Station_93,QUEENS,omny,Senior,107,31,40.67546867872122,-73.78719926976243
2025-03-3 09:00:00,subway,ST54,Station_8,QUEENS,omny,Senior,652,157,40.59137034092337,-73.99039528784577
2025-03-2 09:00:00,bus,ST41,Station_66,QUEENS,metrocard,Senior,3507,178,40.68213149992344,-73.73662498085109
2025-03-20 09:00:00,subway,ST30,Station_82,QUEENS,metrocard,Senior,372,153,40.54078101983211,-73.93814198862395
2025-03-20 09:00:00,subway,ST2,Station_88,QUEENS,omny,Senior,4837,77,40.67926833880853,-73.84532283425682
2025-03-3 09:00:00,bus,ST72,Station_66,QUEENS,metrocard,Senior,1773,20,40.58247883170208,-74.00005848156866
2025-03-20 09:00:00,bus,ST29,Station_52,QUEENS,omny,Student,2999,60,40.81062298871409,-73.77134026644798
2025-03-11 09:00:00,bus,ST93,Station_89,QUEENS,omny,Full Fare,593,130,40.60855255803183,-73.75795623120102
2025-03-10 09:00:00,tram,ST12,Station_7,QUEENS,omny,Full Fare,861,113,40.85514373989422,-74.05909428760116
2025-03-1 09:00:00,bus,ST47,Station_95,QUEENS,omny,Full Fare,3759,122,40.67561659552846,-74.05488123245337
2025-03-25 09:00:00,tram,ST12,Station_63,QUEENS,omny,Full Fare,1558,69,40.57327929805065,-73.84289053535268
2025-03-22 09:00:00,tram,ST23,Station_68,QUEENS,metrocard,Student,4370,20,40.88626126990656,-74.094057550997
2025-03-27 09:00:00,tram,ST49,Station_16,QUEENS,omny,Student,4026,97,40.55195952181472,-73.81382551868938
2025-03-2 09:00:00,subway,ST63,Station_87,QUEENS,omny,Student,4893,97,40.792166506007895,-73.8868494261213
2025-03-10 09:00:00,subway,ST57,Station_87,QUEENS,omny,Full Fare,4127,8,40.79552055330728,-73.74281416331807
2025-03-4 09:00:00,tram,ST97,Station_95,QUEENS,metrocard,Student,1459,67,40.59588363129698,-73.95095795856916
2025-03-20 09:00:00,bus,ST93,Station_6,QUEENS,metrocard,Senior,3136,2,40.533215503124076,-74.02357925251653
2025-03-1 09:00:00,tram,ST90,Station_76,QUEENS,metrocard,Full Fare,3755,67,40.86425720633382,-73.7150797003551
2025-03-25 09:00:00,bus,ST66,Station_90,QUEENS,omny,Student,2675,181,40.8894970328154,-73.83465495561741
2025-03-22 09:00:00,tram,ST66,Station_39,QUEENS,omny,Senior,4083,53,40.71193355558483,-73.98400504294234
2025-03-21 09:00:00,subway,ST11,Station_39,QUEENS,omny,Full Fare,3139,157,40.55077442306967,-73.72655384886596
2025-03-4 09:00:00,tram,ST98,Station_9,QUEENS,metrocard,Student,4641,196,40.8162411859079,-74.04658276419778
2025-03-27 09:00:00,subway,ST9,Station_93,QUEENS,metrocard,Senior,1760,60,40.757942417371886,-73.95042451455849
2025-03-17 09:00:00,subway,ST70,Station_63,QUEENS,omny,Senior,1490,88,40.59664098481601,-73.83111973457396
2025-03-4 09:00:00,tram,ST48,Station_32,QUEENS,metrocard,Senior,2839,98,40.784803184479266,-73.94601651094497
2025-03-11 09:00:00,bus,ST16,Station_59,QUEENS,omny,Senior,1349,94,40.78879078471941,-73.72490333802607
2025-03-7 09:00:00,bus,ST55,Station_95,QUEENS,omny,Student,2496,186,40.747739299583536,-73.83965344189835
2025-03-26 09:00:00,tram,ST55,Station_57,QUEENS,metrocard,Full Fare,1131,50,40.553647849083916,-74.07743945689568
2025-03-15 09:00:00,tram,ST64,Station_83,QUEENS,omny,Full Fare,1517,55,40.89639446779867,-73.89058336245716
2025-03-17 09:00:00,subway,ST61,Station_10,QUEENS,omny,Student,1429,36,40.54810039462829,-74.00770628935754
2025-03-22 09:00:00,subway,ST29,Station_32,QUEENS,metrocard,Senior,2627,133,40.50113686146559,-73.72764074225142
2025-03-5 09:00:00,subway,ST74,Station_90,QUEENS,metrocard,Full Fare,1571,0,40.52341464003202,-73.9778346005829
2025-03-10 09:00:00,tram,ST56,Station_80,QUEENS,omny,Full Fare,1375,11,40.65178455223739,-73.89738000003658
2025-03-16 09:00:00,tram,ST12,Station_21,QUEENS,metrocard,Full Fare,669,181,40.565245870046674,-74.00031849176348
2025-03-15 09:00:00,subway,ST90,Station_99,QUEENS,omny,Student,158,78,40.73573265797909,-73.88994365929214
2025-03-15 09:00:00,subway,ST71,Station_93,QUEENS,metrocard,Student,3011,31,40.60130112678629,-73.7363070494154
2025-03-4 09:00:00,bus,ST18,Station_99,QUEENS,omny,Student,1749,183,40.509770753176255,-73.9353009329639
2025-03-22 09:00:00,tram,ST69,Station_3,QUEENS,omny,Full Fare,584,130,40.86528238472567,-73.78087905111656
2025-03-18 09:00:00,bus,ST36,Station_33,QUEENS,metrocard,Student,3595,16,40.89241179564603,-73.8545168121825
2025-03-21 09:00:00,bus,ST31,Station_59,QUEENS,metrocard,Senior,2767,190,40.738663156798836,-73.85807929526241
2025-03-5 09:00:00,subway,ST71,Station_54,QUEENS,metrocard,Student,4138,28,40.73557440902502,-73.89173785850636
2025-03-16 09:00:00,bus,ST83,Station_56,QUEENS,omny,Full Fare,2796,96,40.57171849410402,-74.00969477004999
2025-03-7 09:00:00,tram,ST6,Station_11,QUEENS,omny,Full Fare,861,41,40.52980418472745,-73.89584291146052
2025-03-10 09:00:00,bus,ST36,Station_92,QUEENS,metrocard,Full Fare,136,139,40.832077025227825,-73.71754685746305
2025-03-22 09:00:00,bus,ST50,Station_41,QUEENS,omny,Senior,236,189,40.7834706879862,-74.01405815743
2025-03-12 09:00:00,subway,ST44,Station_22,QUEENS,metrocard,Senior,1910,158,40.81745296570223,-73.85341564870848
2025-03-27 09:00:00,bus,ST26,Station_13,QUEENS,metrocard,Student,4518,121,40.87194340020022,-73.94743386248666
2025-03-25 09:00:00,tram,ST58,Station_63,QUEENS,omny,Senior,3644,125,40.63643772663496,-73.88258414136997
2025-03-5 09:00:00,bus,ST83,Station_53,QUEENS,metrocard,Full Fare,139,102,40.544397925568724,-74.02915141695902
2025-03-5 09:00:00,bus,ST42,Station_50,QUEENS,omny,Senior,1383,71,40.56799592520706,-73.96586470466072
2025-03-21 09:00:00,subway,ST90,Station_48,QUEENS,metrocard,Full Fare,2611,116,40.85192417428787,-74.08196445759783
2025-03-6 09:00:00,tram,ST34,Station_53,QUEENS,metrocard,Senior,4012,73,40.71936037469676,-74.02107441176958
2025-03-6 09:00:00,tram,ST41,Station_53,QUEENS,omny,Student,670,88,40.89988305512873,-73.76267881353914
2025-03-16 09:00:00,bus,ST37,Station_85,QUEENS,metrocard,Student,447,165,40.887144940465284,-73.75481158906715
2025-03-7 09:00:00,bus,ST51,Station_65,QUEENS,omny,Senior,2945,184,40.79741770785492,-73.86770514408106
2025-03-2 09:00:00,bus,ST11,Station_27,QUEENS,metrocard,Senior,2570,71,40.63627416942992,-73.97040829011596
2025-03-24 09:00:00,tram,ST87,Station_12,QUEENS,omny,Student,2050,91,40.76833067231037,-73.81876243849622
2025-03-13 09:00:00,subway,ST51,Station_7,QUEENS,omny,Student,379,18,40.79850173805851,-74.02975994411659
2025-03-16 09:00:00,tram,ST36,Station_40,QUEENS,omny,Full Fare,403,190,40.64679730683278,-73.97319961210627
2025-03-23 09:00:00,subway,ST90,Station_14,QUEENS,omny,Full Fare,599,133,40.501487864327224,-74.00339750925757
2025-03-23 09:00:00,bus,ST59,Station_1,QUEENS,metrocard,Senior,2447,46,40.808964399850915,-73.79548981745984
2025-03-26 09:00:00,tram,ST8,Station_80,QUEENS,omny,Senior,3907,196,40.68926906065238,-73.84784090749007
2025-03-26 09:00:00,tram,ST70,Station_58,QUEENS,metrocard,Senior,2014,4,40.50063176843116,-73.75139711460375
2025-03-13 09:00:00,tram,ST54,Station_11,QUEENS,omny,Full Fare,2179,27,40.59869896826695,-73.91996189256365
2025-03-27 09:00:00,tram,ST79,Station_62,QUEENS,omny,Full Fare,2704,104,40.71717055563991,-73.99597490078312
2025-03-12 09:00:00,bus,ST97,Station_46,QUEENS,metrocard,Student,548,79,40.61138611636614,-73.74141085709628
2025-03-17 09:00:00,tram,ST55,Station_13,QUEENS,omny,Senior,4614,87,40.88272586823635,-73.96801004188389
2025-03-23 09:00:00,subway,ST95,Station_40,QUEENS,omny,Student,2650,13,40.8982416807214,-73.99893479913149
2025-03-7 09:00:00,tram,ST27,Station_47,QUEENS,metrocard,Senior,1513,54,40.58805169767901,-73.98722524626329
2025-03-12 09:00:00,subway,ST64,Station_59,QUEENS,omny,Student,4925,21,40.76003698045597,-73.83853740943775
2025-03-15 09:00:00,subway,ST86,Station_45,QUEENS,omny,Full Fare,123,14,40.626600711705045,-74.08576714168261
2025-03-5 09:00:00,tram,ST72,Station_78,STATEN ISLAND,metrocard,Full Fare,3595,125,40.57433282222614,-73.7088026305047
2025-03-4 09:00:00,subway,ST33,Station_7,STATEN ISLAND,omny,Full Fare,358,50,40.623729689743286,-73.9877457680494
2025-03-10 09:00:00,bus,ST93,Station_59,STATEN ISLAND,metrocard,Full Fare,884,116,40.644064861285514,-73.71271682891866
2025-03-17 09:00:00,subway,ST51,Station_50,STATEN ISLAND,omny,Senior,1293,38,40.62772675200855,-73.99911903913626
2025-03-25 09:00:00,subway,ST82,Station_99,STATEN ISLAND,metrocard,Senior,2472,178,40.695653612686364,-73.78246268285285
2025-03-5 09:00:00,bus,ST71,Station_26,STATEN ISLAND,metrocard,Full Fare,2296,24,40.86382217137488,-74.0927871960699
2025-03-17 09:00:00,tram,ST41,Station_37,STATEN ISLAND,omny,Student,4626,91,40.554500226036794,-73.74497477127352
2025-03-20 09:00:00,bus,ST76,Station_97,STATEN ISLAND,metrocard,Full Fare,3969,87,40.76366221784005,-73.94077806372842
2025-03-6 09:00:00,tram,ST46,Station_23,STATEN ISLAND,metrocard,Full Fare,1551,142,40.88385046151589,-73.9570121417993
2025-03-17 09:00:00,subway,ST15,Station_14,STATEN ISLAND,metrocard,Senior,4429,62,40.61528107754002,-73.99720330587562
2025-03-9 09:00:00,subway,ST52,Station_63,STATEN ISLAND,omny,Full Fare,3991,106,40.61709661943326,-74.06832543635655
2025-03-4 09:00:00,subway,ST5,Station_75,STATEN ISLAND,omny,Full Fare,4531,40,40.6551057314119,-73.98525325000688
2025-03-2 09:00:00,bus,ST67,Station_21,STATEN ISLAND,metrocard,Senior,4021,107,40.63780235735762,-74.07538278634605
2025-03-26 09:00:00,bus,ST83,Station_3,STATEN ISLAND,omny,Senior,4756,144,40.68812961917488,-73.75056987769611
2025-03-9 09:00:00,subway,ST69,Station_15,STATEN ISLAND,omny,Senior,822,155,40.50381558161022,-73.93884398757997
2025-03-13 09:00:00,tram,ST45,Station_75,STATEN ISLAND,omny,Full Fare,4582,25,40.698835723740316,-73.7988764021956
2025-03-10 09:00:00,subway,ST64,Station_22,STATEN ISLAND,omny,Senior,4300,183,40.75610036598091,-73.7490043033074
2025-03-15 09:00:00,tram,ST53,Station_53,STATEN ISLAND,omny,Student,3318,189,40.657793852539,-73.70754752171538
2025-03-26 09:00:00,tram,ST29,Station_15,STATEN ISLAND,metrocard,Full Fare,4580,59,40.571999846644275,-73.8989809573112
2025-03-19 09:00:00,bus,ST52,Station_60,STATEN ISLAND,metrocard,Full Fare,1212,59,40.60384425009328,-73.92780256662739
2025-03-22 09:00:00,tram,ST22,Station_93,STATEN ISLAND,omny,Student,4177,34,40.82359109984548,-73.77985432461786
2025-03-10 09:00:00,tram,ST15,Station_11,STATEN ISLAND,omny,Student,862,23,40.67000096564928,-73.98982132808379
2025-03-13 09:00:00,subway,ST57,Station_98,STATEN ISLAND,metrocard,Full Fare,1939,198,40.7354344389397,-73.93690431352336
2025-03-21 09:00:00,tram,ST44,Station_58,STATEN ISLAND,metrocard,Student,1916,131,40.71486772864161,-74.01858579100727
2025-03-16 09:00:00,bus,ST66,Station_35,STATEN ISLAND,omny,Student,2422,186,40.85952614992254,-73.72755181922267
2025-03-14 09:00:00,bus,ST67,Station_38,STATEN ISLAND,omny,Senior,4730,45,40.5254435984706,-74.01156845052262
2025-03-15 09:00:00,tram,ST66,Station_67,STATEN ISLAND,omny,Senior,4147,30,40.557475050073684,-73.81602677062631
2025-03-19 09:00:00,subway,ST87,Station_20,STATEN ISLAND,omny,Full Fare,3091,142,40.657864035179976,-73.82537028317009
2025-03-19 09:00:00,bus,ST86,Station_39,STATEN ISLAND,metrocard,Full Fare,3471,169,40.76331351337046,-73.99447757002146
2025-03-27 09:00:00,bus,ST86,Station_81,STATEN ISLAND,metrocard,Senior,2602,199,40.68846902375125,-73.87063934964091
2025-03-9 09:00:00,bus,ST86,Station_57,STATEN ISLAND,omny,Student,207,164,40.8623894654037,-73.75458138733143
2025-03-22 09:00:00,bus,ST40,Station_98,STATEN ISLAND,metrocard,Student,1373,47,40.67063676042176,-73.74435225770902
2025-03-8 09:00:00,tram,ST33,Station_44,STATEN ISLAND,omny,Full Fare,3539,88,40.82946370039359,-73.82690908088188
2025-03-2 09:00:00,tram,ST97,Station_30,STATEN ISLAND,metrocard,Senior,2268,176,40.585897800963345,-73.9576126436671
2025-03-11 09:00:00,subway,ST91,Station_72,STATEN ISLAND,metrocard,Full Fare,3242,77,40.65643689765929,-74.06800700688129
2025-03-8 09:00:00,subway,ST85,Station_92,STATEN ISLAND,omny,Senior,3937,14,40.52157303313635,-73.89338139584429
2025-03-25 09:00:00,tram,ST69,Station_67,STATEN ISLAND,omny,Senior,2998,1,40.79916946052457,-74.02122660502364
2025-03-17 09:00:00,bus,ST28,Station_91,STATEN ISLAND,metrocard,Student,3785,119,40.795843187600056,-73.93294439765252
2025-03-7 09:00:00,tram,ST94,Station_21,STATEN ISLAND,metrocard,Senior,4055,153,40.73615238608154,-74.0719527817012
2025-03-5 09:00:00,subway,ST85,Station_46,STATEN ISLAND,omny,Full Fare,3218,58,40.72249455761031,-73.93543562729582
2025-03-23 09:00:00,bus,ST53,Station_16,STATEN ISLAND,metrocard,Full Fare,684,173,40.80914957455274,-73.96441202953086
2025-03-10 09:00:00,bus,ST52,Station_26,STATEN ISLAND,omny,Full Fare,640,18,40.68090980491566,-74.09355671258027
2025-03-10 09:00:00,tram,ST95,Station_53,STATEN ISLAND,omny,Student,4456,15,40.52311527880794,-74.04373866430653
2025-03-20 09:00:00,bus,ST84,Station_82,STATEN ISLAND,omny,Student,3264,171,40.60330574315486,-73.90768553272811
2025-03-18 09:00:00,bus,ST72,Station_88,STATEN ISLAND,metrocard,Student,2161,132,40.70877398562583,-74.03786267899599
2025-03-16 09:00:00,subway,ST71,Station_80,STATEN ISLAND,omny,Senior,1713,77,40.74811546103543,-73.9822824904045
2025-03-20 09:00:00,subway,ST36,Station_7,STATEN ISLAND,metrocard,Senior,1546,23,40.897121591274406,-74.049127018547
2025-03-8 09:00:00,tram,ST54,Station_38,STATEN ISLAND,metrocard,Senior,2976,197,40.8367722697917,-73.86663119392679
2025-03-19 09:00:00,tram,ST38,Station_62,STATEN ISLAND,metrocard,Senior,2512,102,40.623514263341036,-73.9830232781642
2025-03-8 09:00:00,bus,ST49,Station_41,STATEN ISLAND,metrocard,Full Fare,3527,124,40.85051693940957,-74.09238263629028
2025-03-18 09:00:00,subway,ST19,Station_42,STATEN ISLAND,metrocard,Student,3203,148,40.52451951777969,-73.8897682503751
2025-03-13 09:00:00,tram,ST17,Station_9,STATEN ISLAND,metrocard,Student,3563,118,40.668028918100866,-73.85681691892655
2025-03-14 09:00:00,subway,ST94,Station_71,STATEN ISLAND,omny,Student,4989,45,40.74624975867325,-74.09489740811702
2025-03-14 09:00:00,subway,ST63,Station_72,STATEN ISLAND,omny,Full Fare,256,86,40.754956999174055,-73.81345820685037
2025-03-12 09:00:00,tram,ST5,Station_75,STATEN ISLAND,metrocard,Senior,814,58,40.81737463275494,-73.7340280253483
2025-03-13 09:00:00,bus,ST89,Station_33,STATEN ISLAND,omny,Student,2163,43,40.77588061394474,-73.81005165856804
2025-03-12 09:00:00,subway,ST15,Station_4,STATEN ISLAND,metrocard,Student,517,94,40.83951650111033,-73.98072204884976
2025-03-20 09:00:00,subway,ST63,Station_72,STATEN ISLAND,metrocard,Full Fare,2168,54,40.63002305735672,-74.03674937214677
2025-03-27 09:00:00,bus,ST48,Station_78,STATEN ISLAND,metrocard,Full Fare,747,139,40.72149129255934,-73.70543439260685
2025-03-2 09:00:00,tram,ST56,Station_14,STATEN ISLAND,metrocard,Student,3811,103,40.832275842079206,-74.0423584147868
2025-03-12 09:00:00,subway,ST13,Station_19,STATEN ISLAND,metrocard,Full Fare,2242,58,40.746085958638766,-73.7687826856903
2025-03-6 09:00:00,tram,ST87,Station_14,STATEN ISLAND,metrocard,Full Fare,3962,125,40.892020777190595,-73.94251233213878
2025-03-4 09:00:00,tram,ST98,Station_6,STATEN ISLAND,omny,Student,1303,39,40.525157048980994,-73.82536539915422
2025-03-1 09:00:00,bus,ST79,Station_60,STATEN ISLAND,omny,Senior,2577,21,40.82405017108754,-73.99353664557952
2025-03-19 09:00:00,bus,ST5,Station_95,STATEN ISLAND,omny,Student,3635,61,40.82963779619375,-74.09787032377157
2025-03-7 09:00:00,bus,ST37,Station_68,STATEN ISLAND,metrocard,Student,697,132,40.585702173737275,-73.96364679380305
2025-03-22 09:00:00,tram,ST95,Station_73,STATEN ISLAND,omny,Student,4796,124,40.82145405886148,-73.88735970039284
2025-03-16 09:00:00,bus,ST22,Station_87,STATEN ISLAND,omny,Full Fare,4978,64,40.657591131566896,-73.99387475720167
2025-03-1 09:00:00,subway,ST86,Station_77,STATEN ISLAND,omny,Full Fare,316,119,40.75497815148716,-73.87862891968517
2025-03-12 09:00:00,tram,ST78,Station_51,STATEN ISLAND,metrocard,Student,1396,162,40.600872792727706,-74.01851304268892
2025-03-4 09:00:00,tram,ST28,Station_16,STATEN ISLAND,omny,Full Fare,884,167,40.543169821986,-73.72722234413826
2025-03-5 09:00:00,bus,ST79,Station_76,STATEN ISLAND,omny,Full Fare,4741,69,40.63623037496845,-73.97953639208582
2025-03-20 09:00:00,subway,ST59,Station_69,STATEN ISLAND,omny,Full Fare,4913,144,40.533559184251565,-74.07908945109111
2025-03-13 09:00:00,bus,ST27,Station_70,STATEN ISLAND,omny,Student,2497,109,40.61701617139263,-73.82644265808894
2025-03-19 09:00:00,tram,ST92,Station_87,STATEN ISLAND,metrocard,Senior,830,56,40.70305468906254,-73.77681372429569
2025-03-7 09:00:00,subway,ST71,Station_50,STATEN ISLAND,metrocard,Student,857,18,40.8333097220115,-73.91829171025583
2025-03-13 09:00:00,bus,ST80,Station_81,STATEN ISLAND,metrocard,Full Fare,4717,64,40.558114403898315,-73.97348306050975
2025-03-22 09:00:00,bus,ST66,Station_48,STATEN ISLAND,metrocard,Full Fare,2086,53,40.65889101182649,-73.87147199382676
2025-03-4 09:00:00,bus,ST34,Station_8,STATEN ISLAND,metrocard,Senior,3022,53,40.62600331007591,-73.86978019686755
2025-03-17 09:00:00,subway,ST18,Station_96,STATEN ISLAND,metrocard,Senior,4794,98,40.868999558521,-73.75893353875931
2025-03-16 09:00:00,tram,ST70,Station_66,STATEN ISLAND,metrocard,Full Fare,719,46,40.645855996405515,-73.7569358411831
2025-03-17 09:00:00,tram,ST29,Station_37,STATEN ISLAND,omny,Student,3542,63,40.83443171006673,-73.81262108747903
2025-03-12 09:00:00,tram,ST79,Station_97,STATEN ISLAND,omny,Full Fare,2755,172,40.63231719657106,-73.79802391993667
2025-03-26 09:00:00,subway,ST5,Station_77,STATEN ISLAND,metrocard,Full Fare,543,95,40.516549752986904,-73.94844516386695
2025-03-18 09:00:00,subway,ST54,Station_10,STATEN ISLAND,metrocard,Senior,1823,56,40.53449966852158,-73.7253737553368
2025-03-4 09:00:00,bus,ST70,Station_28,STATEN ISLAND,omny,Senior,3981,150,40.55416753992713,-73.98348250111779
2025-03-17 09:00:00,subway,ST65,Station_70,STATEN ISLAND,omny,Full Fare,720,59,40.87731935889826,-73.88889111637245
2025-03-7 09:00:00,tram,ST67,Station_65,STATEN ISLAND,omny,Student,4495,146,40.75755757670928,-73.87975468080595
2025-03-15 09:00:00,bus,ST94,Station_94,STATEN ISLAND,omny,Senior,4355,192,40.857200544958594,-73.81232879037921
2025-03-16 09:00:00,tram,ST90,Station_55,STATEN ISLAND,metrocard,Full Fare,3188,67,40.798452391295456,-73.89167376554236
2025-03-20 09:00:00,bus,ST46,Station_28,STATEN ISLAND,omny,Senior,1818,47,40.69250958073104,-73.85305829960477
2025-03-10 09:00:00,bus,ST69,Station_74,STATEN ISLAND,metrocard,Full Fare,998,94,40.70326551618327,-74.07481143650651
2025-03-2 09:00:00,bus,ST42,Station_34,STATEN ISLAND,metrocard,Full Fare,1191,172,40.62415923811834,-73.83755553980873
2025-03-15 09:00:00,subway,ST89,Station_49,STATEN ISLAND,metrocard,Full Fare,1285,197,40.75517219583187,-73.79233205219056
2025-03-8 09:00:00,subway,ST60,Station_99,STATEN ISLAND,omny,Student,3278,71,40.608385283148486,-73.98574936012656
